ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Corpus_Reference,Media_IDs,Sense_IDs
XV000351,phl,"teeṇíi kaná bheénš na pašáana, dúye kaná búulu pašáana.",teeṇíi\tkan\t-a\tbheénš\tna\tpaš\t-án\t-a\tdúi\t-e\tkan\t-a\tbáalu\tpaš\t-án\t-a,REFL\tshoulder\t-OBL\tbeam\tNEG\tsee\t-PRS\t-MPL\tanother\t-GEN\tshoulder\t-OBL\tstraw.of.hair\tsee\t-PRS\t-MPL,"One does not see the beam on one's own shoulder, but one does see a hair on someone else's shoulder.",,,B:NH12:1:133,,SN000335 ; SN001144
XV000352,phl,so bhéengi ǰe phaár nikháatu.,so\tbhéengi\tǰe\t-í\tphaár\tnikhát\t-u,3MSG.NOM\tswimming\thit\t-CV\tacross\tcome.out.PFV\t-MSG,He swam across the river.,,,A:DLX420,,SN000336
XV000353,phl,so teeṇíi lhoóki bheeṇí the phóom tháanu.,so\tteeṇíi\tlhoók\t-i\tbheéṇ\t-í\tthe\tpháam\tthe\t-án\t-u,3MSG.NOM\tREFL\tsmall\t-F\tsister\t-OBL\tto\tcare\tdo\t-PRS\t-MSG,He is taking care of his little sister.,,,A:DLX034,,SN000337 ; SN001410 ; SN001865
XV000354,phl,anisíi áak bheeṇíi putr ḍaakṭár.,anisíi\tak\tbheéṇ\t-ii\tputr\tḍaakṭár,3SG.PROX.GEN\tIDEF\tsister\t-GEN\tson\tdoctor,His sister's son is a doctor.,,,A:BHB261,,SN000337
XV000355,phl,"bheeríi patookúuṇa bhešóolu ta, dará patú be bhéṭu.",bheeríi\tpatookúuṇ\t-a\tbhešá\t-íl\t-u\tta\tdar\t-a\tpatú\tbe\t-í\tbheṭ\t-u,donkey.seller\tinner.corner\t-OBL\tmake.sit\t-PFV\t-MSG\tDS\tdoor\t-OBL\tbehind\tgo\t-CV\tsit.down.PFV\t-MSG,"The donkey seller was offered a place to sit by the innermost corner [of the house], but went and sat down right behind the door [instead]. [Proverb]",,,A:NH12:1:180,,SN000341 ; SN000345 ; SN000617
XV000356,phl,tu índi yhaí ba ma kéeči the nhiáaṛa bheš.,tu\tíndi\tyhéi\t-í\tba\tma\tkéeči\tthe\tnhiáaṛa\tbheš,2SG.NOM\there\tcome\t-CV\tTOP\t1SG.NOM\tnear\tto\tnear\tsit.down,Come here and sit down next to me!,,,A:AYB029,,SN000344 ; SN001207 ; SN001649 ; SN002549
XV000357,phl,tus aṛé zhayí bhéšooi ta ma laxkár aṭúum.,tus\taṛé\tzhay\t-í\tbheš\t-ooi\tta\tma\tlaxkár\taṭé\t-um,2PL.NOM\tDIST\tplace\t-CV\tsit.down\t-IMP.PL\tDS\t1SG.NOM\tarmy\tbring\t-1SG,You should stay here and I will go bring the army.,,,A:BEZ106,,SN000344
XV000358,phl,táa bheší tróo kaalá be táa heensíla hína.,táa\tbheš\t-í\ttráa\tkaál\t-a\tbe\ttáa\tháans\t-íl\t-a\thin\t-a,there.REM\tsit.down\t-CV\tthree\tyear\t-PL\t1PL.NOM\tthere.REM\tlive\t-PFV\t-MPL\tbe.PRS\t-MPL,We settled there and stayed for three years.,,,A:BHB011,,SN000344 ; SN002242 ; SN002360
XV000359,phl,hazratǰaán ba šíina wée bheší de andáa bhe.,hazratǰaán\tba\tšéen\t-a\twée\tbheš\t-í\tde\tandáa\tbhe\t-í,<person>\tTOP\tbed\t-OBL\ton\tsit.down\t-CV\tPST\tlike.that\tbecome\t-CV,Hazrat Jan was sitting on the bed like that.,,,A:GHU023,,SN000344 ; SN002477
XV000360,phl,ghúuṛa ǰhulí bheší dúi wataní the gíia.,ghúuṛu\t-a\tǰhulí\tbheš\t-í\tdúi\twatán\t-í\tthe\tgíia,horse\t-OBL\ton\tsit.down\t-CV\tanother\tcountry\t-OBL\tto\tgo.PFV.PL,They went to another country riding on a horse.,,,A:UXW011,,SN000344 ; SN002664
XV000361,phl,dúi qóoma maǰí yhaí bhéṭa.,dúi\tqóom\t-a\tmaǰí\tyhéi\t-í\tbheṭ\t-a,another\ttribe\t-OBL\tamong\tcome\t-CV\tsit.down.PFV\t-MPL,We came and settled among another tribe.,,,A:BHB077,,SN000344 ; SN000763 ; SN001958
XV000362,phl,eesé zangalí áa baṭá ǰhulí harí so kuṇaák bhešóolu.,eesé\tzangál\t-í\ta\tbaṭ\t-a\tǰhulí\thar\t-í\tso\tkuṇaák\tbhešá\t-íl\t-u,REM\tforest\t-OBL\tIDEF\tstone\t-OBL\ton\ttake.away\t-CV\tREM.MSG.NOM\tchild\tmake.sit\t-PFV\t-MSG,"In the forest, he brought the child to a stone and put it on top of it.",,,A:BRE005,,SN000345
XV000363,phl,dúu naṭúukim bhešéelim.,du\tnaṭúuki\t-m\tbhešá\t-íl\t-im,two\tbullet\t-PL\tmake.sit\t-PFV\t-FPL,I loaded it [my rifle] with two bullets.,,,A:HUA081,,SN000345 ; SN001639
XV000364,phl,tíi gheeí the áa bhéṭi čáar geéli.,tíi\tgháu\t-í\tthe\ta\tbhéṭi\tčar\tgeél\t-i,3SG.OBL\tcow\t-OBL\tto\tIDEF\tbundle\tgrass\tthrow.PFV\t-F,He gave a bundle of grass to the cow.,,,A:DLX035,,SN000346
XV000365,phl,bhiaalúki rúǰi aṭá kháaya.,bhiaalúk\t-i\trúǰi\taṭé\tkha\t-íia,last.night's\t-F\trice\tbring\teat\t-1PL,Get the rice from last night and let's eat it.,,,A:DHN2884,,SN000348
XV000366,phl,maaxaám bhílu ta tíi áak ḍáag mheerílu.,maaxám\tbhe\t-íl\t-u\tta\ttíi\tak\tḍag\tmhaaré\t-íl\t-u,evening\tbecome\t-PFV\t-MSG\tDS\t3SG.OBL\tIDEF\tdeer\tkill\t-PFV\t-MSG,"When it turned dark, he killed a markhor.",,,A:AYA057,,SN000349
XV000367,phl,paakistaán bhílii patú tasíi úču waxt hukumát heensílu de.,paakistaán\tbhe\t-íl\t-ii\tpatú\ttasíi\tuč\t-u\twaxt\thukumát\tháans\t-íl\t-u\tde,<place>\tbecome\t-PFV\t-GEN\tafter\t3SG.GEN\tlittle\t-MSG\ttime\tgovernment\texist\t-PFV\t-MSG\tPST,He had only a short time in power after Pakistan came into being.,,,A:BHA013,,SN000349 ; SN001736
XV000368,phl,se dúu bi saáz bhíla.,se\tdu\tbi\tsaáz\tbhe\t-íl\t-a,REM\ttwo\tSEP\thealthy\tbecome\t-PFV\t-MPL,"The two became well, too.",,,A:GHA071,,SN000349
XV000369,phl,aní čhootá kha ta tu čaáx bhíiṛ.,aní\tčhoót\t-a\tkha\tta\ttu\tčaáx\tbhe\t-eṛ,PROX\tcheese\t-PL\teat\tDS\t2SG.NOM\tfattened\tbecome\t-2SG,Eat these cheeses and you will become fat and healthy.,,,A:KAT075,,SN000349 ; SN000536
XV000370,phl,tanaám xátum the ba aní wataní so maalík bhílu.,tanaám\txátum\tthe\t-í\tba\taní\twatán\t-í\tso\tmaalík\tbhe\t-íl\t-u,3PL.ACC\tfinished\tdo\t-CV\tTOP\tPROX\tland\t-OBL\tREM.MSG.NOM\towner\tbecome\t-PFV\t-MSG,"When he had got rid of them, he became the ruler of this place.",,,A:ASH045-6,,SN000349 ; SN001450 ; SN002094 ; SN002473 ; SN002518
XV000371,phl,so uxaanúm díi bhiáanu.,so\tux\t-aán\t-am\tdíi\tbhíi\t-án\t-u,3MSG.NOM\tcamel\t-PL\t-PL.OBL\tfrom\tfear\t-PRS\t-MSG,He is afraid of camels.,,,A:DLX036,,SN000350 ; SN001715
XV000372,phl,azíiz bhíitu.,azíiz\tbhíit\t-u,<person>\tfear.PFV\t-MSG,Aziz became afraid,,,A:JAN075,,SN000350
XV000373,phl,"mámee bi paxpúla aḍaphaár tií gíi híni, xu bhíilam ma nuuṭíli híni.",ma\t=ma\t=eé\tbi\tpaxpúla\taḍaphaár\ttií\tgíi\thin\t-i\txu\tbhíilam\tma\tnúuṭ\t-íl\t-i\thin\t-i,1SG.NOM\t1SG.NOM\tAMPL\tSEP\tby.self\thalfways\tup.to\tgo.PFV.FSG\tbe.PRS\t-F\tADVS\tin.fear\t1SG.NOM\treturn\t-PFV\t-F\tbe.PRS\t-F,"I myself went halfways [into the cave], but because of fear I turned back.",,,A:CAV024-5,,SN000351 ; SN001700 ; SN002327
XV000374,phl,se éeḍim bhíilam khoṇḍílim ki aslí zariṇíi dhií aní thaní.,se\taḍ\t-im\tbhíilam\tkhoṇḍ\t-íl\t-im\tki\taslí\tzaríṇ\t-ii\tdhií\taní\tthaní,REM\thalf\t-FPL\tin.fear\ttalk\t-PFV\t-FPL\tCOMP\tin.fact\t<person>\t-GEN\tdaughter\t3FSG.PROX.NOM\tQT,"Half of them spoke fearfully, saying, ""This is indeed Zarin's daughter.""",,,A:BEZ022,,SN000351 ; SN000833 ; SN001010 ; SN002065 ; SN002305
XV000375,phl,ikraám bhíili ǰhaanáanu.,ikraám\tbhíili\tǰháan\t-án\t-u,<person>\tfear\tknow\t-PRS\t-MSG,Ikram is [easily] frightened.,,,A:DLX037,,SN000352
XV000376,phl,bhíili na ǰhóon.,bhíili\tna\tǰháan,fear\tNEG\tknow,Don't be afraid!,,,A:DLX038,,SN000352
XV000377,phl,se šayíi ǰusá dac̣hí ba bhíili díti.,se\tšay\t-ii\tǰusá\tdac̣hé\t-í\tba\tbhíili\tdit\t-i,REM\tthing\t-GEN\tbody\tlook\t-CV\tTOP\tfear\tfall.PFV\t-F,Looking at the body of that thing frightened me.,,,A:HUA085,,SN000353
XV000378,phl,ma bhíili ṣačéeni.,ma\tbhíili\tṣač\t-án\t-i,1SG.NOM\tfear\tappear\t-PRS\t-F,I am scared.,,,A:DHN3128,,SN000354 ; SN002201
XV000379,phl,"dúu čhaalá ǰóola, áak ta súutri áak ba bhiiroó.",du\tčhaál\t-a\tǰa\t-íl\t-a\tak\tta\tsúutr\t-i\tak\tba\tbhiiroó,two\tgoat.kid\t-PL\tbe.born\t-PFV\t-MPL\tone\tDS\tfemale\t-F\tone\tTOP\tmale,"Two goat kids were born, one female and one male.",,,A:DLX288,,SN000355 ; SN000524 ; SN002115
XV000380,phl,báaba ba yákdam bhíiru mheerí tasíi púustu gaḍí so púustu tas ṣaawóolu.,báabu\t-a\tba\tyákdam\tbhíiru\tmhaaré\t-í\ttasíi\tpúustu\tgaḍé\t-í\tso\tpúustu\ttas\tṣaawá\t-íl\t-u,father\t-OBL\tTOP\timmediately\the-goat\tkill\t-CV\t3SG.GEN\tskin\ttake.off\t-CV\tREM.MSG.NOM\tskin\t3SG.ACC\tput.on\t-PFV\t-MSG,"The father killed a he-goat and skinned it, then he put the skin on him [his son].",,,A:DRA023,,SN000356 ; SN002541 ; SN002612
XV000381,phl,táa be so bhíiru halóol the pačaáana.,táa\tbe\t-í\tso\tbhíiru\thaláal\tthe\t-í\tpačá\t-án\t-a,there.REM\tgo\t-CV\tREM.MSG.NOM\the.goat\tslaughter\tdo\t-CV\tcook\t-PRS\t-MPL,"They go there, slaughter the he-goat, and cook it.",,,A:MIT019,,SN000356 ; SN001760
XV000382,phl,bhiíš bhíšee dáaš dhaán hína xu mágar áa putrá ṣaawaá ma taalím thawaáanu.,bhiš\tbhiš\t=ee\tdaš\tdhan\thin\t-a\txu\tmágar\ta\tputr\t-a\tṣaawaá\tma\ttaalím\tthe\t-awá\t-án\t-u,twenty\ttwenty\tCONJ\tten\tgoat\tbe.PRS\t-MPL\tADVS\tbut\tone\tson\t-OBL\tMANIP\t1SG.NOM\teducation\tdo\t-CAUS\t-PRS\t-MSG,"Although I have [only] twenty or thirty goats, I can have my son educated.",,,A:KEE081-2,,SN000357 ; SN000372 ; SN000668 ; SN001506 ; SN002246
XV000383,phl,"uḍheewí adráx ṣačí ba, rúuta bhiooṛkúi daaxíl bhe hína.",uḍhéew\t-í\tadráx\tṣač\t-í\tba\traát\t-a\tbhiooṛkúi\tdaaxíl\tbhe\t-í\thin\t-a,flee\t-CV\tforest\tclimb\t-CV\tTOP\tnight\t-OBL\tBiori.Valley\tentering\tbecome\t-CV\tbe.PRS\t-MPL,"Fleeing up into the forest, they entered Biori Valley at night.",,,B:ATI045-6,,SN000361 ; SN000628
XV000384,phl,ma bhíšee dáaš kaalá muṣṭú ǰóolu.,ma\tbhiš\t=ee\tdaš\tkaál\t-a\tmuṣṭú\tǰa\t-íl\t-u,1SG.NOM\ttwenty\tCONJ\tten\tyear\t-PL\tbefore\tbe.born\t-PFV\t-MSG,I was born thirty years ago.,,,A:DLX163,,SN000372 ; SN001118 ; SN001595
XV000385,phl,xaalí bhíšee dáaš ki katí heentá ma díi xalóos bhíla hína.,xaalí\tbhiš\t=ee\tdaš\tki\tkatí\theentá\tma\tdíi\txalóos\tbhe\t-íl\t-a\thin\t-a,only\ttwenty\tCONJ\tten\tCOMP\thow.much\tCONDL\t1SG.NOM\tfrom\tfree\tbecome\t-PFV\t-MPL\tbe.PRS\t-MPL,Only thirty people have escaped from me.,,,A:BEZ097,,SN000372 ; SN002491 ; SN002504
XV000386,phl,asíi díišii riweeǰíi mutaabíq bhíšee panǰíiš zára rupée dhuniaá hínu.,asíi\tdéeš\t-ii\triwaáǰ\t-ii\tmutaabíq\tbhiš\t=ee\tpanǰéeš\tzir\t-a\trupái\t-a\tdhuniaá\thin\t-u,1PL.GEN\tvillage\t-GEN\tcustom\t-GEN\tin.accordance\ttwenty\tCONJ\tfifteen\tthousand\t-PL\trupee\t-PL\tbrideprice\tbe.PRS\t-MSG,"According to the custom of our village, the brideprice is 35,000 rupees.",,,A:MAR054,,SN000376 ; SN000713 ; SN001598 ; SN001997 ; SN002007 ; SN002585
XV000387,phl,čauratsí ǰhulí ba bhíta galíi.,čauráts\t-í\tǰhulí\tba\tbhit\t-a\tgalé\t-e,beam\t-OBL\ton\tTOP\tplank\t-PL\tput\t-3SG,He will put planks on top of the beam.,,,A:HOW017,,SN000384 ; SN000517 ; SN002617
XV000388,phl,"tanaám maǰí áak míiš muṭá ǰe ukháai bhóo de, áak ba muṭá ǰe na ukháai bhóo de.",tanaám\tmaǰí\tak\tméeš\tmuṭ\t-a\tǰe\tukhéi\t-áa\tbha\t-e\tde\tak\tba\tmuṭ\t-a\tǰe\tna\tukhéi\t-áa\tbha\t-e\tde,3PL.ACC\tamong\tone\tman\ttree\t-OBL\tup\tcome.up\t-INF\tbe.able.to\t-3SG\tPST\tone\tTOP\ttree\t-OBL\tup\tNEG\tcome.up\t-INF\tbe.able.to\t-3SG\tPST,"One of the men knew how to climb a tree. The other one, however, did not know how to climb a tree.",,,A:UNF007-9e,,SN000386
XV000389,phl,"se bi čúur páanǰ bhe, ma na ṭing tháai bhóon de.",se\tbi\tčáur\tpanǰ\tbhe\t-í\tma\tna\tṭing\tthe\t-áa\tbha\t-en\tde,3PL.NOM\tSEP\tfour\tfive\tbecome\t-CV\t1SG.NOM\tNEG\tfirm\tdo\t-INF\tbe.able.to\t-3PL\tPST,Not even these four or five people were able to hold me.,,,A:HUA123,,SN000386 ; SN000585 ; SN002399
XV000390,phl,ma na suáa bhóolu.,ma\tna\tso\t-ái\tbha\t-íl\t-u,1SG.NOM\tNEG\tsleep\t-INF\tbe.able.to\t-PFV\t-MSG,I could not sleep.,,,A:DLX039,,SN000386 ; SN002076
XV000391,phl,"dúi ta gaṭílu, áak ḍaakuwaanóomii qilaá tíi na gaṭáa bhóolu.",dúi\tta\tgaṭé\t-íl\t-u\tak\tḍaakú\t-aán\t-am\t-ii\tqilaá\ttíi\tna\tgaṭé\t-ái\tbha\t-íl\t-u,other\tDS\twin\t-PFV\t-MSG\tone\trobber\t-PL\t-PL.OBL\t-GEN\tfortress\t3SG.OBL\tNEG\twin\t-INF\tbe.able.to\t-PFV\t-MSG,"He conquered all the others, but was unable to capture one robbers' fort.",,,A:PIR008,,SN000386
XV000392,phl,"gáaḍu kučúru ta ǰheení bhaašáanu, lhoóku kučúru ba gúči bhaašáanu.",gaḍ\t-u\tkučúru\tta\tǰháan\t-í\tbháaš\t-án\t-u\tlhoók\t-u\tkučúru\tba\tgúči\tbháaš\t-án\t-u,big\t-MSG\tdog\tDS\tknow\t-CV\tbark\t-PRS\t-MSG\tsmall\t-MSG\tdog\tTOP\tfreely\tbark\t-PRS\t-MSG,"A big dog barks because of recognition, but the small dog barks for nothing.",,,A:NH12:1:006,,SN000388 ; SN002604
XV000393,phl,čhéeli bhaašéeni.,čhéeli\tbháaš\t-án\t-i,she-goat\tbark\t-PRS\t-F,The goat is bleating.,,,A:DHN2098,,SN000388
XV000394,phl,tíi teeṇíi c̣híitra wée bhootíi thíili.,tíi\tteeṇíi\tc̣héetr\t-a\twée\tbhootíi\tthe\t-íl\t-i,3SG.OBL\tREFL\tfield\t-OBL\tin\tploughing\tdo\t-PFV\t-F,He ploughed his own field.,,,A:DLX062,,SN000390 ; SN000600
XV000395,phl,bíi galí ba bhootíia tháana.,bíi\tgalé\t-í\tba\tbhootíi\t-a\tthe\t-án\t-a,seed\tthrow\t-CV\tTOP\tploughing\t-PL\tdo\t-PRS\t-MPL,"When we have spread the seeds, then we plough.",,,B:GRO002,,SN000390 ; SN000425
XV000396,phl,táa yhaí ba góo hínu bhraapútr thaníitu.,táa\tyhéi\t-í\tba\tgóo\thin\t-u\tbhraapútr\tthaníit\t-u,there.REM\tcome\t-CV\tTOP\twhere\tbe.PRS\t-MSG\tnephew\tsay.PFV\t-MSG,"He came and asked, ""Where is it [the bear], my nephew?""",,,A:PAS058,,SN000394 ; SN002680
XV000397,phl,"bhraáš bhóoi, ma khinǰáanu. na utráapooi.",bhraáš\tbhe\t-ooi\tma\tkhinǰ\t-án\t-u\tna\tutráp\t-ooi,slowly\tbecome\t-IMP.PL\t1SG.NOM\tbecome.tired\t-PRS\t-MSG\tNEG\trun\t-IMP.PL,Slow down; I'm becoming tired. Don't run!,,,A:DLX040,,SN000395 ; SN001249 ; SN002452
XV000398,phl,dóodu ayaanmír bhraáš se íṇc̣a kéeči gúum hínu.,dáadu\tayaanmír\tbhraáš\tse\tiṇc̣\t-a\tkéeči\tgúum\thin\t-u,fathers.father\t<person>\tslowly\tREM\tbear\t-OBL\tnear\tgo.PFV.MSG\tbe.PRS\t-MSG,Grandfather Ayan Mir went slowly close to the bear.,,,A:AYA037,,SN000395 ; SN000426 ; SN000735 ; SN001206 ; SN002064
XV000399,phl,bhraawéeli thainií dapáara tanaám maǰí áak qabúl tháanu ki ma bhíiru ghiní thíi ghooṣṭá the yhúum.,bhraawéeli\tthe\t-ainií\tdapáara\ttanaám\tmaǰí\tak\tqabúl\tthe\t-án\t-u\tki\tma\tbhíiru\tghin\t-í\tthíi\tghoóṣṭ\t-a\tthe\tyhéi\t-um,brotherhood\tdo\t-VN\tfor\t3PL.ACC\tbetween\tone\tapproval\tdo\t-PRS\t-MSG\tCOMP\t1SG.NOM\the.goat\ttake\t-CV\t2SG.GEN\thouse\t-OBL\tto\tcome\t-1SG,"For establishing a brotherhood, they will agree that one of them will come to the other one's house along with a he-goat.",,,A:MIT013,,SN000398
XV000400,phl,tasíi eé áak ta saká bhróo gulmhaamaǰaán thaní áak ba pitríi putr hazratǰaán thaní.,tasíi\teé\tak\tta\tsaká\tbhráa\tgulmhaamaǰaán\tthaní\tak\tba\tpitrí\t-ii\tputr\thazratǰaán\tthaní,3SG.GEN\tAMPL\tone\tDS\treal\tbrother\t<person>\tcalled\tone\tTOP\tfather's.brother\t-GEN\tson\t<person>\tcalled,"There was his own real brother called Gul Mahmad Jan, but also his paternal uncle's son called Hazrat Jan.",,,A:GHU015-6,,SN000401 ; SN002036
XV000401,phl,"lo xu thíi bhróo, atsharíitu, thíi qóom.",lo\txu\tthíi\tbhráa\tatsharíit\t-u\tthíi\tqóom,3MSG.DIST.NOM\tADVS\t2SG.GEN\tbrother\tAshreti\t-MSG\t2SG.GEN\ttribe,"He is your brother; he is Ashreti, your own tribe.",,,A:GHA020,,SN000401 ; SN001422 ; SN002317
XV000402,phl,eesé dašúm maǰí dúu bhraaú de.,eesé\tdašúm\tmaǰí\tdu\tbhraaú\tde,REM\tten.OBL\tamong\ttwo\tbrother.PL\tPST,Among those ten were two brothers.,,,A:PAS011,,SN000401 ; SN000620 ; SN000863
XV000403,phl,se ghaṭá wée dac̣híi ta bhun áak šay gubáa ga čuláanu.,se\tghaṭ\t-a\twée\tdac̣hé\t-e\tta\tbhun\tak\tšay\tgubáa\tga\tčul\t-án\t-u,REM\tthicket\t-OBL\tinto\tlook\t-3SG\tDS\tdown.below\tIDEF\tthing\twhat\tREL\tmove\t-PRS\t-MSG,He looked into the thicket and something was seen moving about down there.,,,A:AYA044,,SN000404 ; SN000576 ; SN002627
XV000404,phl,bhun whaí ǰooṛtaazá thíilu.,bhun\twhéi\t-í\tǰooṛtaazá\tthe\t-íl\t-u,below\tcome.down\t-CV\tgreeting\tdo\t-PFV\t-MSG,He got down [from the horse] and greeted him.,,,A:BEZ049,,SN000404 ; SN001121
XV000405,phl,so quraán šariíf tíi bhun the na lhasóolu.,so\tquraán\tšariíf\ttíi\tbhun\tthe\tna\tlhasá\t-íl\t-u,REM.MSG.NOM\tQur'an\tholy\t3SG.OBL\tdown.below\tto\tNEG\tlet.fall\t-PFV\t-MSG,She did not let the Holy Qur'an fall down [onto the ground].,,,A:BHB200,,SN000404 ; SN001398 ; SN001959 ; SN002132
XV000406,phl,bhuná giróo tasíi asár rusúx na heensíli de.,bhun\t-a\tgiraá\ttasíi\tasár\trusúx\tna\tháans\t-íl\t-i\tde,down.below\t-OBL\ttoward\t3SG.GEN\teffect\tinfluence\tNEG\texist\t-PFV\t-F\tPST,He exerted no influence towards the low-lying areas.,,,A:MAB093,,SN000406
XV000407,phl,ma aní toobakí bhuná dúši čhoorí ba thée ma kuái ba ghašúum thaní.,ma\taní\ttoobák\t-í\tbhun\t-a\tdúši\tčhooré\t-í\tba\tthée\tma\tkuái\tba\tghašé\t-um\tthaní,1SG.NOM\tPROX\trifle\t-PL\tdown\t-OBL\ttoward\tput\t-CV\tTOP\tthen\t1SG.NOM\tmaybe\tTOP\tcatch\t-1SG\tQT,"I said, ""When I have put these guns down, then I may come back and hold it.""",,,A:GHA041-2,,SN000407 ; SN001317 ; SN002313
XV000408,phl,bhuná áak gíri heensíli.,bhun\t-a\tak\tgíri\tháans\t-íl\t-i,down.below\t-OBL\tIDEF\trock\texist\t-PFV\t-F,Down there was a large piece of rock.,,,A:GHA043,,SN000407
XV000409,phl,tuúš bhunimaá whíi ta karáaṛu ukháandu.,tuúš\tbhunimaá\twhéi\t-e\tta\tkaráṛu\tukhéi\t-án\t-u,little\tdownhill\tcome.down\t-3SG\tDS\tleopard\tcome.up\t-PRS\t-MSG,She had gone some ways down when a leopard came uphill.,,,A:KAT095,,SN000412 ; SN002377
XV000410,phl,míi preṣí ma bhuuǰóolu.,míi\tpreṣ\t-í\tma\tbhuuǰá\t-íl\t-u,1SG.GEN\tmother.in.law\t-OBL\t1SG.NOM\twake.up\t-PFV\t-MSG,My mother-in-law woke me up.,,,A:HUA019,,SN000415
XV000411,phl,míi tas čulaá bhuuǰóolu.,míi\ttas\tčulá\t-í\tbhuuǰá\t-íl\t-u,1SG.ERG\t3SG.ACC\tshake\t-CV\twake.up\t-PFV\t-MSG,I woke him up by shaking him.,,,A:DLX059,,SN000415 ; SN000577
XV000412,phl,tu ga bhúuroee ki na ṣuṇáanu.,tu\tga\tbhúuru\t=ee\tki\tna\tṣuṇ\t-án\t-u,2SG.NOM\twhat\tdeaf\tQ\tCOMP\tNEG\thear\t-PRS\t-MSG,Are you deaf so you don't hear [uttered in anger]?,,,A:DHN3039,,SN000416
XV000413,phl,čhéeli bi teeṇíi zhaáy khooṇṣí bhešéeni.,čhéeli\tbi\tteeṇíi\tzhay\tkhooṇṣé\t-í\tbheš\t-án\t-i,she.goat\tSEP\tREFL\tplace\tdig\t-CV\tsit.down\t-PRS\t-F,Even the goat cleans out [lit. digs] its place before sitting down. [Proverb],,,A:NH12:1:101,,SN000417 ; SN001255
XV000414,phl,"sirázar dheeróoṇa wée bi geélu heentá, so sirázar haansáanu.",sirázar\tdheeróoṇ\t-a\twée\tbi\tgeél\t-u\theentá\tso\tsirázar\tháans\t-án\t-u,gold\trefuse.dump\t-OBL\tinto\tSEP\tthrow.PFV\t-MSG\tCONDL\t3MSG.NOM\tgold\texist\t-PRS\t-MSG,Even gold thrown into the refuse dump remains gold. [Proverb],,,A:NH12:1:090,,SN000417 ; SN000680 ; SN002086
XV000415,phl,aaxeeríi waxtíi tas sangí koó bi na heensíla de. thée ba tas the margíi ǰáar ḍhakílu.,aaxeeríi\twaxt\t-ii\ttas\tsangí\tkoó\tbi\tna\tháans\t-íl\t-a\tde\tthée\tba\ttas\tthe\tmarg\t-ii\tǰar\tḍhak\t-íl\t-u,at.end\ttime\t-GEN\t3SG.ACC\twith\twho\tSEP\tNEG\texist\t-PFV\t-MPL\tPST\tthen\tTOP\t3SG.ACC\tto\tdeath\t-GEN\tfever\ttouch\t-PFV\t-MSG,"In the end there was nobody at all left with him, and then he got a severe fever.",,,A:ABO022,,SN000417 ; SN000973 ; SN001295 ; SN002313
XV000416,phl,le bi c̣hookíiee mac̣hookíi aulaád.,le\tbi\tc̣hoók\t-ii\t=ee\tmac̣hoók\t-ii\taulaád,3PL.DIST.NOM\tSEP\t<person>\t-GEN\tCONJ\t<person>\t-GEN\toffspring,They too are the descendants of Choke and Machoke.,,,A:ASC004,,SN000417 ; SN001385
XV000417,phl,kaseé bi teeṇíi díi kam na ǰoṣeeṇḍeéu.,kaseé\tbi\tteeṇíi\tdíi\tkam\tna\tǰoṣé\t-eeṇḍeéu,who.ACC\tSEP\tREFL\tfrom\tless\tNEG\tregard\t-OBLG,Don't consider anybody inferior to yourself. [Proverb],,,A:NH12:1:062,,SN000417 ; SN001122 ; SN001160 ; SN001185 ; SN002293
XV000418,phl,"áa šukhaáu ṣaá de, peeróoṇ bi na heensílu de.",a\tšukhaáu\tṣa\t-í\tde\tpeeráaṇ\tbi\tna\tháans\t-íl\t-u\tde,IDEF\tcoat\tput.on\t-CV\tPST\tshirt\tSEP\tNEG\texist\t-PFV\t-MSG\tPST,He was wearing only a coat; he did not even have a shirt on.,,,A:JAN067-8,,SN000418 ; SN001821 ; SN002188 ; SN002226
XV000419,phl,"bíiḍi ráal bi na theeṇḍeéu, naameeṇḍeéu bi na.",bíiḍ\t-i\tráal\tbi\tna\tthe\t-eeṇḍeéu\tnaamé\t-eeṇḍeéu\tbi\tna,much\t-F\thigh\tSEP\tNEG\tdo\t-OBLG\tlower\t-OBLG\tSEP\tNEG,"Neither should it be raised very high, nor should it be lowered.",,,A:HOW068,,SN000419 ; SN001622
XV000420,phl,ma tarkaáṇ bi misrí bi.,ma\ttarkaáṇ\tbi\tmisrí\tbi,1SG.NOM\tcarpenter\tSEP\tmason\tSEP,I am a carpenter as well as a mason.,,,A:HOW009,,SN000420 ; SN001547 ; SN002283
XV000421,phl,"kaṭéeri bi aṛíiwee híni, toobaák bi aṛíiwee híni.",kaṭáari\tbi\taṛíi\t=wée\thin\t-i\ttoobák\tbi\taṛíi\t=wée\thin\t-i,knife\tSEP\t3SG.DIST.OBL\tin\tbe.PRS\t-F\trifle\tSEP\t3SG.DIST.OBL\tin\tbe.PRS\t-F,There was both a large knife and a rifle.,,,A:AYA060,,SN000420 ; SN000859 ; SN001202
